No errors
No warnings
856 ms
data source=metars
4678 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
UTDD 020030Z 35002MPS 9999 FEW052 SCT052CB 13/13 Q1016 R09/19//60 TEMPO TS RMK QFE694/0925,UTDD,2020-05-02T00:30:00Z,38.53,68.82,13.0,13.0,350,4,,6.21,30.0,,,,,,,,,,,FEW,5200,SCT,5200,,,,,VFR,,,,,,,,,,,,SPECI,803.0
UTDK 020030Z VRB02MPS 9999 FEW041CB SCT090 15/14 Q1015 R01/09//70 RMK QFE704/0939,UTDK,2020-05-02T00:30:00Z,37.98,69.8,15.0,14.0,0,4,,6.21,29.970472,,,,,,,,,,,FEW,4100,SCT,9000,,,,,VFR,,,,,,,,,,,,METAR,699.0
UTDT 020030Z VRB01MPS 9999 FEW066 SCT110 16/15 Q1013 R35/////// RMK QFE721/0961,UTDT,2020-05-02T00:30:00Z,37.87,68.87,16.0,15.0,0,2,,6.21,29.911417,,,,,,,,,,,FEW,6600,SCT,11000,,,,,VFR,,,,,,,,,,,,METAR,449.0
UCFM 020030Z 25004MPS 9999 FEW066CB 13/09 Q1010 R08/0///95 NOSIG,UCFM,2020-05-02T00:30:00Z,43.07,74.48,13.0,9.0,250,8,,6.21,29.822834,,,,,,TRUE,,,,,FEW,6600,,,,,,,VFR,,,,,,,,,,,,METAR,633.0
UTDL 020030Z 11001MPS 9999 FEW070CB SCT086 14/12 Q1011 R26/CLRD70 NOSIG RMK QFE720/0961,UTDL,2020-05-02T00:30:00Z,40.22,69.7,14.0,12.0,110,2,,6.21,29.852362,,,,,,TRUE,,,,,FEW,7000,SCT,8600,,,,,VFR,,,,,,,,,,,,SPECI,442.0
UCFO 020030Z VRB01MPS 9999 SCT050CB BKN100 15/12 Q1013 R12/0///95 NOSIG,UCFO,2020-05-02T00:30:00Z,40.6,72.8,15.0,12.0,0,2,,6.21,29.911417,,,,,,TRUE,,,,,SCT,5000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,884.0
VTBS 020030Z 16006KT 130V190 9999 FEW020 30/24 Q1010 NOSIG,VTBS,2020-05-02T00:30:00Z,13.68,100.75,30.0,24.0,160,6,,6.21,29.822834,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
VTBD 020030Z 12006KT 9999 FEW020 29/26 Q1010 NOSIG,VTBD,2020-05-02T00:30:00Z,13.92,100.6,29.0,26.0,120,6,,6.21,29.822834,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
VTBU 020030Z 09008KT 9999 FEW020CB SCT040 27/25 Q1011 NOSIG,VTBU,2020-05-02T00:30:00Z,12.68,101.0,27.0,25.0,90,8,,6.21,29.852362,,,,,,TRUE,,,,,FEW,2000,SCT,4000,,,,,VFR,,,,,,,,,,,,METAR,5.0
VDPP 020030Z 18006KT 140V210 9999 SCT017 29/25 Q1009,VDPP,2020-05-02T00:30:00Z,11.55,104.83,29.0,25.0,180,6,,6.21,29.793306,,,,,,,,,,,SCT,1700,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
VTCC 020030Z VRB01KT 9999 FEW008 SCT030 24/22 Q1012 NOSIG,VTCC,2020-05-02T00:30:00Z,18.77,98.97,24.0,22.0,0,1,,6.21,29.88189,,,,,,TRUE,,,,,FEW,800,SCT,3000,,,,,VFR,,,,,,,,,,,,METAR,314.0
VTSS 020030Z 00000KT 9999 FEW020 28/26 Q1009 NOSIG,VTSS,2020-05-02T00:30:00Z,6.92,100.38,28.0,26.0,0,0,,6.21,29.793306,,,,,,TRUE,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,35.0
VTSP 020030Z 00000KT 9999 -RA FEW020 SCT100 26/25 Q1009 NOSIG,VTSP,2020-05-02T00:30:00Z,8.12,98.32,26.0,25.0,0,0,,6.21,29.793306,,,,,,TRUE,,,,-RA,FEW,2000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,10.0
VDSR 020030Z 22003KT 9999 FEW015 29/26 Q1009,VDSR,2020-05-02T00:30:00Z,13.42,103.83,29.0,26.0,220,3,,6.21,29.793306,,,,,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
VDSV 020030Z VRB01KT 9999 SCT015 29/24 Q1010,VDSV,2020-05-02T00:30:00Z,10.58,103.63,29.0,24.0,0,1,,6.21,29.822834,,,,,,,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
VLVT 020030Z 16002KT 6000 BKN040 27/24 Q1010 NOSIG,VLVT,2020-05-02T00:30:00Z,17.98,102.57,27.0,24.0,160,2,,3.73,29.822834,,,,,,TRUE,,,,,BKN,4000,,,,,,,MVFR,,,,,,,,,,,,METAR,171.0
VYMD 020030Z 16003KT 6000 SCT020 SCT120 27/23 Q1008 NOSIG,VYMD,2020-05-02T00:30:00Z,21.7,95.98,27.0,23.0,160,3,,3.73,29.763779,,,,,,TRUE,,,,,SCT,2000,SCT,12000,,,,,MVFR,,,,,,,,,,,,METAR,91.0
VYYY 020030Z 05002KT 6000 SCT020 SCT250 26/23 Q1009 NOSIG,VYYY,2020-05-02T00:30:00Z,16.9,96.13,26.0,23.0,50,2,,3.73,29.793306,,,,,,TRUE,,,,,SCT,2000,SCT,25000,,,,,MVFR,,,,,,,,,,,,METAR,33.0
VVCI 020030Z VRB02KT 9999 FEW006 BKN015 26/25 Q1010 NOSIG,VVCI,2020-05-02T00:30:00Z,20.82,106.73,26.0,25.0,0,2,,6.21,29.822834,,,,,,TRUE,,,,,FEW,600,BKN,1500,,,,,MVFR,,,,,,,,,,,,METAR,3.0
VVCR 020030Z VRB02KT 9999 FEW015 30/25 Q1011 NOSIG,VVCR,2020-05-02T00:30:00Z,12.0,109.22,30.0,25.0,0,2,,6.21,29.852362,,,,,,TRUE,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
VVCT 020030Z 17001KT 9999 SCT015 SCT040 29/25 Q1010 NOSIG,VVCT,2020-05-02T00:30:00Z,10.08,105.72,29.0,25.0,170,1,,6.21,29.822834,,,,,,TRUE,,,,,SCT,1500,SCT,4000,,,,,VFR,,,,,,,,,,,,METAR,3.0
WBGG 020030Z VRB01KT 9999 FEW015CB SCT020 26/25 Q1010 NOSIG,WBGG,2020-05-02T00:30:00Z,1.47,110.35,26.0,25.0,0,1,,6.21,29.822834,,,,,,TRUE,,,,,FEW,1500,SCT,2000,,,,,VFR,,,,,,,,,,,,METAR,27.0
RCSS 020030Z 34003KT 290V030 8000 FEW025 SCT080 BKN180 28/22 Q1011 NOSIG RMK A2987,RCSS,2020-05-02T00:30:00Z,25.07,121.53,28.0,22.0,340,3,,4.97,29.852362,,,,,,TRUE,,,,,FEW,2500,SCT,8000,BKN,18000,,,MVFR,,,,,,,,,,,,METAR,6.0
RCMQ 020030Z 18006KT 9999 FEW012 SCT050 BKN100 28/17 Q1012 NOSIG RMK A2989,RCMQ,2020-05-02T00:30:00Z,24.27,120.62,28.0,17.0,180,6,,6.21,29.88189,,,,,,TRUE,,,,,FEW,1200,SCT,5000,BKN,10000,,,VFR,,,,,,,,,,,,METAR,5.0
VVPB 020030Z 32003KT 9999 FEW017 SCT070 28/24 Q1011 NOSIG,VVPB,2020-05-02T00:30:00Z,16.38,107.7,28.0,24.0,320,3,,6.21,29.852362,,,,,,TRUE,,,,,FEW,1700,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,17.0
VVNB 020030Z VRB01KT 4100 BR FEW003 25/22 Q1011 BECMG TL0100 6000 NSW,VVNB,2020-05-02T00:30:00Z,21.22,105.8,25.0,22.0,0,1,,2.55,29.852362,,,,,,,,,,BR,FEW,300,,,,,,,IFR,,,,,,,,,,,,SPECI,12.0
VVPQ 020030Z 12003KT 9999 SCT015 27/24 Q1009 NOSIG,VVPQ,2020-05-02T00:30:00Z,10.23,103.97,27.0,24.0,120,3,,6.21,29.793306,,,,,,TRUE,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
VVTS 020030Z 14006KT 9999 SCT017 SCT040 30/24 Q1009 NOSIG,VVTS,2020-05-02T00:30:00Z,10.82,106.67,30.0,24.0,140,6,,6.21,29.793306,,,,,,TRUE,,,,,SCT,1700,SCT,4000,,,,,VFR,,,,,,,,,,,,METAR,19.0
VVDN 020030Z VRB02KT 7000 FEW015 29/25 Q1011 NOSIG,VVDN,2020-05-02T00:30:00Z,16.02,108.2,29.0,25.0,0,2,,4.35,29.852362,,,,,,TRUE,,,,,FEW,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,7.0
DAAT 020030Z 07006KT CAVOK 27/// Q1020,DAAT,2020-05-02T00:30:00Z,22.82,5.47,,,70,6,,6.21,30.11811,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1377.0
DAUH 020030Z 11003KT CAVOK 23/02 Q1017,DAUH,2020-05-02T00:30:00Z,31.67,6.15,23.0,2.0,110,3,,6.21,30.029528,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,142.0
CZBF 020029Z AUTO 09005KT 3/4SM -RA BR BKN005 BKN017 OVC021 10/10 A2963 RMK SLP037,CZBF,2020-05-02T00:29:00Z,47.62,-65.75,10.0,10.0,90,5,,0.75,29.630905,1003.7,,TRUE,,,,,,,-RA BR,BKN,500,BKN,1700,OVC,2100,,,LIFR,,,,,,,,,,,,SPECI,59.0
KMPV 020029Z AUTO 32011G20KT 10SM SCT023 BKN027 OVC035 12/07 A2976 RMK AO2 T01170072,KMPV,2020-05-02T00:29:00Z,44.2,-72.57,11.7,7.2,320,11,20,10.0,29.760826,,,TRUE,TRUE,,,,,,,SCT,2300,BKN,2700,OVC,3500,,,MVFR,,,,,,,,,,,,SPECI,343.0
KPOB 020029Z AUTO 33009KT 10SM CLR 17/05 A2999 RMK AO2 SLP158 $,KPOB,2020-05-02T00:29:00Z,35.17,-79.02,17.0,5.0,330,9,,10.0,29.991142,1015.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,66.0
RJAW 020028Z 06012KT 9999 FEW005 SCT010 BKN100 24/20 Q1015 RMK 1ST005 4CU010 6AC100 A2999,RJAW,2020-05-02T00:28:00Z,24.77,141.32,24.0,20.0,60,12,,6.21,29.970472,,,,,,,,,,,FEW,500,SCT,1000,BKN,10000,,,VFR,,,,,,,,,,,,METAR,116.0
CZVL 020028Z AUTO 33015KT 260V360 9SM CLR 15/M03 A2991 RMK SLP143 DENSITY ALT 2700FT,CZVL,2020-05-02T00:28:00Z,53.67,-113.85,15.0,-3.0,330,15,,9.0,29.911417,1014.3,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,686.0
KEEN 020028Z AUTO 00000KT 1 3/4SM BR FEW001 BKN080 OVC110 13/13 A2969 RMK AO2 RAE22 P0000 $,KEEN,2020-05-02T00:28:00Z,42.88,-72.27,13.0,13.0,0,0,,1.75,29.68996,,,TRUE,TRUE,TRUE,,,,,BR,FEW,100,BKN,8000,OVC,11000,,,IFR,,,,,,0.005,,,,,,SPECI,149.0
KBLF 020028Z AUTO 30005KT 10SM SCT012 BKN020 OVC028 07/06 A3007 RMK AO2 T00720061,KBLF,2020-05-02T00:28:00Z,37.3,-81.2,7.2,6.1,300,5,,10.0,30.070866,,,TRUE,TRUE,,,,,,,SCT,1200,BKN,2000,OVC,2800,,,MVFR,,,,,,,,,,,,SPECI,873.0
KROS 020028Z AUTO 13010G14KT 10SM CLR 17/06 A2964 RMK AO2,KROS,2020-05-02T00:28:00Z,45.7,-92.95,17.0,6.0,130,10,14,10.0,29.639763,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,281.0
CYCX 020027Z AUTO 17006KT 2 1/4SM -RA VV009 12/11 A2963,CYCX,2020-05-02T00:27:00Z,45.82,-66.42,12.0,11.0,170,6,,2.25,29.630905,,,TRUE,,,,,,,-RA,OVX,0,,,,,,,LIFR,,,,,,,,,,,900,SPECI,51.0
KBVY 020027Z AUTO 00000KT 1 3/4SM BR OVC001 11/10 A2966 RMK AO2 T01110100,KBVY,2020-05-02T00:27:00Z,42.58,-70.92,11.1,10.0,0,0,,1.75,29.660433,,,TRUE,TRUE,,,,,,BR,OVC,100,,,,,,,LIFR,,,,,,,,,,,,SPECI,28.0
KPUC 020027Z AUTO 35009KT 10SM VCTS BKN095 BKN110 21/04 A2996 RMK AO2 T02110044,KPUC,2020-05-02T00:27:00Z,39.62,-110.75,21.1,4.4,350,9,,10.0,29.958662,,,TRUE,TRUE,,,,,,VCTS,BKN,9500,BKN,11000,,,,,VFR,,,,,,,,,,,,SPECI,2091.0
KDSV 020026Z AUTO 00000KT 10SM FEW025 BKN048 11/07 A2993 RMK AO2 T01060067,KDSV,2020-05-02T00:26:00Z,42.57,-77.72,10.6,6.7,0,0,,10.0,29.929134,,,TRUE,TRUE,,,,,,,FEW,2500,BKN,4800,,,,,VFR,,,,,,,,,,,,SPECI,198.0
KMVL 020026Z AUTO 31009G15KT 10SM BKN027 OVC075 12/06 A2975 RMK AO2 T01170061 $,KMVL,2020-05-02T00:26:00Z,44.53,-72.62,11.7,6.1,310,9,15,10.0,29.749016,,,TRUE,TRUE,TRUE,,,,,,BKN,2700,OVC,7500,,,,,MVFR,,,,,,,,,,,,METAR,234.0
KPSF 020026Z AUTO 23004KT 10SM BKN010 OVC060 12/11 A2971 RMK AO2 T01220106,KPSF,2020-05-02T00:26:00Z,42.43,-73.28,12.2,10.6,230,4,,10.0,29.71063,,,TRUE,TRUE,,,,,,,BKN,1000,OVC,6000,,,,,MVFR,,,,,,,,,,,,SPECI,355.0
ETIC 020026Z AUTO 00000KT 9999 SCT025 SCT036 BKN060 OVC080 05/05 A2968 RMK AO2 SLP057 $,ETIC,2020-05-02T00:26:00Z,49.7,11.93,5.0,5.0,0,0,,6.21,29.681103,1005.7,,TRUE,TRUE,TRUE,,,,,,SCT,2500,SCT,3600,BKN,6000,OVC,8000,VFR,,,,,,,,,,,,SPECI,415.0
RKJK 020026Z AUTO 14007KT 10SM SCT019 SCT170 21/21 A2991 RMK AO2 SLP133 $,RKJK,2020-05-02T00:26:00Z,35.9,126.62,21.0,21.0,140,7,,10.0,29.911417,1013.3,,TRUE,TRUE,TRUE,,,,,,SCT,1900,SCT,17000,,,,,VFR,,,,,,,,,,,,SPECI,9.0
EHFS 020025Z AUTO 27020KT 9999 -RA FEW019/// SCT045/// 11/07 Q1004,EHFS,2020-05-02T00:25:00Z,51.45,3.6,11.0,7.0,270,20,,6.21,29.64567,,,TRUE,,,,,,,-RA,FEW,1900,SCT,4500,,,,,VFR,,,,,,,,,,,,METAR,32.0
KE16 020025Z AUTO 31012G18KT 10SM CLR 23/07 A3005 RMK AO2,KE16,2020-05-02T00:25:00Z,37.08,-121.6,23.0,7.0,310,12,18,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,86.0
MPTO 020025Z AUTO VRB02KT 2900 NCD 29/22 Q1009,MPTO,2020-05-02T00:25:00Z,9.05,-79.37,29.0,22.0,0,2,,1.8,29.793306,,,TRUE,,,,,,,,CLR,,,,,,,,IFR,,,,,,,,,,,,SPECI,45.0
OPLA 020025Z 29016KT 4000 TSRA FEW030CB SCT040 BKN100 24/20 Q1004 RMK QFE978 RMK A29.71,OPLA,2020-05-02T00:25:00Z,31.52,74.4,24.0,20.0,290,16,,2.49,29.64567,,,,,,,,,,TSRA,FEW,3000,SCT,4000,BKN,10000,,,IFR,,,,,,,,,,,,METAR,217.0
OPKC 020025Z 27008KT 6000 NSC 28/23 Q1006 NOSIG,OPKC,2020-05-02T00:25:00Z,24.88,67.17,28.0,23.0,270,8,,3.73,29.704725,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,22.0
EHDL 020025Z AUTO 23008KT 180V280 9999 SCT069 SCT085 08/07 Q1002 BLU,EHDL,2020-05-02T00:25:00Z,52.07,5.87,8.0,7.0,230,8,,6.21,29.586615,,,TRUE,,,,,,,,SCT,6900,SCT,8500,,,,,VFR,,,,,,,,,,,,METAR,52.0
K2G4 020025Z AUTO 29005KT 1/2SM OVC001 05/05 A2999 RMK AO1,K2G4,2020-05-02T00:25:00Z,39.58,-79.33,5.0,5.0,290,5,,0.5,29.991142,,,TRUE,TRUE,,,,,,,OVC,100,,,,,,,LIFR,,,,,,,,,,,,SPECI,894.0
K2W6 020025Z AUTO 29007KT 10SM SCT080 15/05 A2987 RMK AO1,K2W6,2020-05-02T00:25:00Z,38.32,-76.55,15.0,5.0,290,7,,10.0,29.870079,,,TRUE,TRUE,,,,,,,SCT,8000,,,,,,,VFR,,,,,,,,,,,,SPECI,44.0
KPEX 020025Z AUTO 28022G28KT 10SM CLR 24/11 A2964 RMK AO2,KPEX,2020-05-02T00:25:00Z,45.37,-94.73,24.0,11.0,280,22,28,10.0,29.639763,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,360.0
EHGR 020025Z AUTO 22005KT 9999 FEW046 BKN053 OVC091 09/06 Q1003 BLU,EHGR,2020-05-02T00:25:00Z,51.57,4.92,9.0,6.0,220,5,,6.21,29.616142,,,TRUE,,,,,,,,FEW,4600,BKN,5300,OVC,9100,,,VFR,,,,,,,,,,,,METAR,13.0
EHVK 020025Z AUTO 23009KT 9999 BKN089 OVC096 08/07 Q1003 BLU,EHVK,2020-05-02T00:25:00Z,51.63,5.7,8.0,7.0,230,9,,6.21,29.616142,,,TRUE,,,,,,,,BKN,8900,OVC,9600,,,,,VFR,,,,,,,,,,,,METAR,21.0
EHLW 020025Z AUTO 26010KT 9999 BKN019 OVC022 09/07 Q1000 WHT,EHLW,2020-05-02T00:25:00Z,53.22,5.75,9.0,7.0,260,10,,6.21,29.52756,,,TRUE,,,,,,,,BKN,1900,OVC,2200,,,,,MVFR,,,,,,,,,,,,METAR,2.0
EHWO 020025Z AUTO 23005KT 9999 OVC041 09/06 Q1004 BLU,EHWO,2020-05-02T00:25:00Z,51.45,4.32,9.0,6.0,230,5,,6.21,29.64567,,,TRUE,,,,,,,,OVC,4100,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
EHAM 020025Z 24009KT 210V270 9999 FEW040 10/07 Q1002 NOSIG,EHAM,2020-05-02T00:25:00Z,52.32,4.78,10.0,7.0,240,9,,6.21,29.586615,,,,,,TRUE,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
EHRD 020025Z AUTO 25006KT 230V290 9999 NSC 10/07 Q1002 NOSIG,EHRD,2020-05-02T00:25:00Z,51.95,4.45,10.0,7.0,250,6,,6.21,29.586615,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,-5.0
EHGG 020025Z AUTO 23007KT 9999 SCT029 07/06 Q1000,EHGG,2020-05-02T00:25:00Z,53.12,6.57,7.0,6.0,230,7,,6.21,29.52756,,,TRUE,,,,,,,,SCT,2900,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
EHBK 020025Z AUTO 23010KT 200V260 9999 NSC 09/07 Q1005,EHBK,2020-05-02T00:25:00Z,50.92,5.77,9.0,7.0,230,10,,6.21,29.675198,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,116.0
EHLE 020025Z AUTO 22007KT 9999 FEW044 09/08 Q1002,EHLE,2020-05-02T00:25:00Z,52.45,5.52,9.0,8.0,220,7,,6.21,29.586615,,,TRUE,,,,,,,,FEW,4400,,,,,,,VFR,,,,,,,,,,,,METAR,-6.0
EHKD 020025Z AUTO 28010KT 240V310 9999 FEW038 OVC043 10/07 Q1001 BLU,EHKD,2020-05-02T00:25:00Z,52.92,4.77,10.0,7.0,280,10,,6.21,29.557087,,,TRUE,,,,,,,,FEW,3800,OVC,4300,,,,,VFR,,,,,,,,,,,,METAR,14.0
EHEH 020025Z AUTO 23009KT 190V250 9999 BKN066 BKN098 OVC100 08/06 Q1003 BLU,EHEH,2020-05-02T00:25:00Z,51.45,5.38,8.0,6.0,230,9,,6.21,29.616142,,,TRUE,,,,,,,,BKN,6600,BKN,9800,OVC,10000,,,VFR,,,,,,,,,,,,METAR,22.0
EHFD 020025Z AUTO /////KT 9999 FEW010/// BKN040/// 09/06 Q0998,EHFD,2020-05-02T00:25:00Z,54.85,4.7,9.0,6.0,,,,6.21,29.468504,,,TRUE,,,,,,,,FEW,1000,BKN,4000,,,,,VFR,,,,,,,,,,,,METAR,50.0
EHAK 020025Z AUTO 27005KT 9999 BKN049/// 09/07 Q0998,EHAK,2020-05-02T00:25:00Z,55.42,3.82,9.0,7.0,270,5,,6.21,29.468504,,,TRUE,,,,,,,,BKN,4900,,,,,,,VFR,,,,,,,,,,,,METAR,50.0
EHDV 020025Z AUTO 28018KT 9999 FEW013/// SCT016/// 09/06 Q1000,EHDV,2020-05-02T00:25:00Z,54.32,2.93,9.0,6.0,280,18,,6.21,29.52756,,,TRUE,,,,,,,,FEW,1300,SCT,1600,,,,,VFR,,,,,,,,,,,,METAR,50.0
EHJA 020025Z AUTO 28013KT 9999 FEW007/// 09/07 Q1000,EHJA,2020-05-02T00:25:00Z,53.82,2.95,9.0,7.0,280,13,,6.21,29.52756,,,TRUE,,,,,,,,FEW,700,,,,,,,VFR,,,,,,,,,,,,METAR,50.0
EHHW 020025Z AUTO 30010KT 9999 FEW008/// SCT009/// BKN022/// 09/07 Q0999,EHHW,2020-05-02T00:25:00Z,54.03,6.03,9.0,7.0,300,10,,6.21,29.498032,,,TRUE,,,,,,,,FEW,800,SCT,900,BKN,2200,,,MVFR,,,,,,,,,,,,METAR,0.0
EHFZ 020025Z AUTO 28012KT 9999 FEW008 SCT011 BKN014 09/07 Q1000,EHFZ,2020-05-02T00:25:00Z,54.12,4.02,9.0,7.0,280,12,,6.21,29.52756,,,TRUE,,,,,,,,FEW,800,SCT,1100,BKN,1400,,,MVFR,,,,,,,,,,,,METAR,50.0
EHJR 020025Z AUTO 28013KT //// // ///////// 09/07 Q//// RE// W10/H11,EHJR,2020-05-02T00:25:00Z,53.22,3.22,9.0,7.0,280,13,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,50.0
EHKV 020025Z AUTO 27015KT 250V320 9999 FEW007 SCT008 BKN010 10/08 Q////,EHKV,2020-05-02T00:25:00Z,53.27,3.63,10.0,8.0,270,15,,6.21,,,,TRUE,,,,,,,,FEW,700,SCT,800,BKN,1000,,,MVFR,,,,,,,,,,,,METAR,50.0
EHPG 020025Z AUTO 26018KT 9999 FEW048 10/07 Q1002,EHPG,2020-05-02T00:25:00Z,52.37,3.35,10.0,7.0,260,18,,6.21,29.586615,,,TRUE,,,,,,,,FEW,4800,,,,,,,VFR,,,,,,,,,,,,METAR,50.0
EHMG 020025Z AUTO 27017KT 9999 SCT016 BKN021 OVC024 09/07 Q1001,EHMG,2020-05-02T00:25:00Z,53.62,4.97,9.0,7.0,270,17,,6.21,29.557087,,,TRUE,,,,,,,,SCT,1600,BKN,2100,OVC,2400,,,MVFR,,,,,,,,,,,,METAR,50.0
EHMA 020025Z AUTO 28018KT 9999 FEW011 BKN027 BKN032 10/07 Q1000,EHMA,2020-05-02T00:25:00Z,53.5,5.95,10.0,7.0,280,18,,6.21,29.52756,,,TRUE,,,,,,,,FEW,1100,BKN,2700,BKN,3200,,,MVFR,,,,,,,,,,,,METAR,50.0
EHQE 020025Z AUTO 23016KT 9999 FEW037 10/07 Q1001,EHQE,2020-05-02T00:25:00Z,52.92,4.15,10.0,7.0,230,16,,6.21,29.557087,,,TRUE,,,,,,,,FEW,3700,,,,,,,VFR,,,,,,,,,,,,METAR,50.0
EHSA 020025Z AUTO 24021KT 9999 ///////// 11/06 Q1003 W08/H11,EHSA,2020-05-02T00:25:00Z,52.0,3.28,11.0,6.0,240,21,,6.21,29.616142,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,50.0
EHSC 020025Z AUTO 27023KT 9999 ///////// 11/06 Q1003 W11/H11,EHSC,2020-05-02T00:25:00Z,51.93,3.67,11.0,6.0,270,23,,6.21,29.616142,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,50.0
K4U6 020025Z AUTO 29012G21KT 10SM 16/M01 A2993 RMK A01 Circle ,K4U6,2020-05-02T00:25:00Z,,,16.0,-1.0,290,12,21,10.0,29.929134,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,
K7S6 020025Z AUTO 30010KT 10SM 13/M03 A3002 RMK A01 White Sulphur Spgs ,K7S6,2020-05-02T00:25:00Z,,,13.0,-3.0,300,10,,10.0,30.02067,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,
KCII 020025Z AUTO 29011G16KT 10SM 15/M07 A3001 RMK A01 Choteau ,KCII,2020-05-02T00:25:00Z,,,15.0,-7.0,290,11,16,10.0,30.008858,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,
K7S0 020025Z AUTO 00000KT 10SM 15/M04 A3004 RMK A01 Ronan ,K7S0,2020-05-02T00:25:00Z,,,15.0,-4.0,0,0,,10.0,30.041338,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,
KS85 020025Z AUTO 29025G31KT 10SM 19/M04 A2984 RMK A01 Culbertson ,KS85,2020-05-02T00:25:00Z,,,19.0,-4.0,290,25,31,10.0,29.840551,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,
K6S8 020025Z AUTO 08006KT 10SM 17/M03 A3001 RMK A01 LAUREL,K6S8,2020-05-02T00:25:00Z,45.7,-108.77,17.0,-3.0,80,6,,10.0,30.008858,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1072.0
KPWD 020025Z AUTO 32018G25KT 10SM CLR 17/M05 A2984 RMK A01 Plentywood ,KPWD,2020-05-02T00:25:00Z,48.78,-104.52,17.0,-5.0,320,18,25,10.0,29.840551,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,686.0
OPIS 020025Z 24007KT 6000 FEW040 20/16 Q1008,OPIS,2020-05-02T00:25:00Z,33.55,72.83,20.0,16.0,240,7,,3.73,29.763779,,,,,,,,,,,FEW,4000,,,,,,,MVFR,,,,,,,,,,,,METAR,537.0
EBDT 020025Z AUTO 23004KT 9999 FEW095/// SCT130/// BKN220/// 08/06 Q1004 BLU,EBDT,2020-05-02T00:25:00Z,51.02,5.07,8.0,6.0,230,4,,6.21,29.64567,,,TRUE,,,,,,,,FEW,9500,SCT,13000,BKN,22000,,,VFR,,,,,,,,,,,,METAR,54.0
